005965,KR7005961008,동부건설우,0,1,01,N,225732
006040,KR7006040000,동원산업,0,1,01,N,3677641
006060,KR7006060008,화승인더,0,1,01,N,55320000
006090,KR7006090005,사조오양,0,1,01,N,9422739
006110,KR7006110001,삼아알미늄,0,1,01,N,11000000
006120,KR7006120000,SK디스커버리,0,1,01,N,19037855
006125,KR7006121008,SK디스커버리우,0,1,01,N,1358455
006200,KR7006200000,한국전자홀딩스,0,1,01,N,46803136
006220,KR7006220008,제주은행,0,1,01,N,32128774
006260,KR7006260004,LS,0,1,01,N,32200000
006280,KR7006280002,녹십자,0,1,01,N,11686538
006340,KR7006340004,대원전선,0,1,01,N,68107171
006345,KR7006341002,대원전선우,0,1,01,N,2621200
006360,KR7006360002,GS건설,0,1,01,N,80097804
006370,KR7006370001,대구백화점,0,1,01,N,10821611
006380,KR7006380000,카프로,0,1,01,N,40000000
006390,KR7006390009,한일현대시멘트,0,1,01,N,16821290
006400,KR7006400006,삼성SDI,0,1,01,N,68764530
006405,KR7006401004,삼성SDI우,0,1,01,N,1617896
006490,KR7006490007,인스코비,0,1,01,N,98630240
006570,KR7006570006,대림통상,0,1,01,N,15225000
006650,KR7006650006,대한유화,0,1,01,N,6500000
006660,KR7006660005,삼성공조,0,1,01,N,8126314
006740,KR7006740005,영풍제지,0,1,01,N,22200000
006800,KR7006800007,미래에셋대우,0,1,01,N,658316408
006805,KR7006801005,미래에셋대우우,0,1,01,N,14075750
00680K,KR700680K019,미래에셋대우2우B,0,1,01,N,140000000
006840,KR7006840003,AK홀딩스,0,1,01,N,13247561
006880,KR7006880009,신송홀딩스,0,1,01,N,11828858
006890,KR7006890008,태경케미컬,0,1,01,N,11600000
006980,KR7006980007,우성사료,0,1,01,N,30900000
007070,KR7007070006,GS리테일,0,1,01,N,77000000
007110,KR7007110000,일신석재,0,1,01,N,77456610
007120,KR7007120009,미래아이앤지,0,1,01,N,129484148
007160,KR7007160005,사조산업,0,1,01,N,5000000
007210,KR7007210008,벽산,0,1,01,N,68560000
007280,KR7007280001,한국특수형강,0,1,01,N,32353490
007310,KR7007310006,오뚜기,0,1,01,N,3605237
007340,KR7007340003,디티알오토모티브,0,1,01,N,9994005
007460,KR7007460009,에이프로젠 KIC,0,1,01,N,175878374
007540,KR7007540008,샘표,0,1,01,N,2875800
007570,KR7007570005,일양약품,0,1,01,N,19085664
007575,KR7007571003,일양약품우,0,1,01,N,445080
007590,KR7007590003,동방아그로,0,1,01,N,13617577
007610,KR7007610009,선도전기,0,1,01,N,18000000
007630,KR7007630007,폴루스바이오팜,0,1,01,N,39311572
007660,KR7007660004,이수페타시스,0,1,01,N,41268398
007690,KR7007690001,국도화학,0,1,01,N,5810616
007700,KR7007700008,F&F,0,1,01,N,15400000
007810,KR7007810005,코리아써키트,0,1,01,N,23620751
007815,KR7007811003,코리아써우,0,1,01,N,2964690
00781K,KR700781K015,코리아써키트2우B,0,1,01,N,783699
007860,KR7007860000,서연,0,1,01,N,23479844
007980,KR7007980006,태평양물산,0,1,01,N,49911742
008040,KR7008040008,사조동아원,0,1,01,N,141144600
008060,KR7008060006,대덕,0,1,01,N,28590047
00806K,KR700806K010,대덕1우,0,1,01,N,1212357
008110,KR7008110009,대동전자,0,1,01,N,10490447
008250,KR7008250003,이건산업,0,1,01,N,10952635
008260,KR7008260002,NI스틸,0,1,01,N,28600117
008350,KR7008350001,남선알미늄,0,1,01,N,110179090
008355,KR7008351009,남선알미우,0,1,01,N,307890
008420,KR7008420002,문배철강,0,1,01,N,20503505
008490,KR7008490005,서흥,0,1,01,N,11569113
008500,KR7008500001,일정실업,0,1,01,N,1200000
008560,KR7008560005,메리츠증권,0,1,01,N,617310701
008600,KR7008600009,윌비스,0,1,01,N,64719283
008700,KR7008700007,아남전자,0,1,01,N,77124820
008730,KR7008730004,율촌화학,0,1,01,N,24800000
008770,KR7008770000,호텔신라,0,1,01,N,39248121
008775,KR7008771008,호텔신라우,0,1,01,N,751879
008870,KR7008870008,금비,0,1,01,N,1000000
008930,KR7008930000,한미사이언스,0,1,01,N,66011149
008970,KR7008970006,동양철관,0,1,01,N,118885290
009070,KR7009070004,KCTC,0,1,01,N,30000000
009140,KR7009140005,경인전자,0,1,01,N,1570797
009150,KR7009150004,삼성전기,0,1,01,N,74693696
009155,KR7009151002,삼성전기우,0,1,01,N,2906984
009160,KR7009160003,SIMPAC,0,1,01,N,65429516
009180,KR7009180001,한솔로지스틱스,0,1,01,N,27477425
009190,KR7009190000,대양금속,0,1,01,N,29565939
009200,KR7009200007,무림페이퍼,0,1,01,N,41609310
009240,KR7009240003,한샘,0,1,01,N,23533928
009270,KR7009270000,신원,0,1,01,N,85042499
009275,KR7009271008,신원우,0,1,01,N,90740
009290,KR7009290008,광동제약,0,1,01,N,52420851
009310,KR7009310004,참엔지니어링,0,1,01,N,54191892
009320,KR7009320003,대우부품,0,1,01,N,47646375
009410,KR7009410002,태영건설,0,1,01,N,76400000
